timestamp,event,instId,side,price,sz,dip_pct,tp,sl,pnl,pnl_pct,reason
2026-07-15 20:25:54,OPEN,EGLD-USDT-SWAP,LONG,3.17,31,-8.6719,3.265,3.122,0,0,
2026-07-15 20:26:10,OPEN,H-USDT-SWAP,LONG,0.0574,1.7,-15.3018,0.05912,0.05654,0,0,
2026-07-15 20:29:37,OPEN,EGLD-USDT-SWAP,LONG,3.15,31,-9.1696,3.244,3.103,0,0,
2026-07-15 20:29:55,OPEN,H-USDT-SWAP,LONG,0.0575,1.7,-15.3416,0.05922,0.05664,0,0,
2026-07-15 20:33:23,OPEN,EGLD-USDT-SWAP,LONG,3.154,31,-8.7384,3.249,3.107,0,0,
2026-07-15 20:34:17,OPEN,EGLD-USDT-SWAP,LONG,3.153,31,-8.6881,3.248,3.106,0,0,
2026-07-15 20:34:30,OPEN,H-USDT-SWAP,LONG,0.05786,1.7,-14.7362,0.0596,0.05699,0,0,
2026-07-15 20:37:21,OPEN,EGLD-USDT-SWAP,LONG,3.166,31,-8.4707,3.293,3.103,0,0,
2026-07-15 20:37:36,OPEN,H-USDT-SWAP,LONG,0.05801,1.7,-14.4143,0.06033,0.05685,0,0,
2026-07-15 20:59:14,OPEN,JTO-USDT-SWAP,LONG,0.6186,16,-5.1227,0.6433,0.6062,0,0,
2026-07-15 21:56:37,OPEN,ZRO-USDT-SWAP,LONG,0.8115,12,-5.4637,0.844,0.7953,0,0,
2026-07-15 23:24:52,OPEN,BCH-USDT-SWAP,LONG,223.7,0.4,-5.2119,228.2,221.5,0,0,
2026-07-15 23:55:52,OPEN,USELESS-USDT-SWAP,LONG,0.08105,12,-5.4480,0.08267,0.08024,0,0,
2026-07-16 00:24:02,CLOSE,BCH-USDT-SWAP,LONG,221.5,0.4,0,0,0,-0.88,-0.98,SL
2026-07-16 00:24:03,OPEN,BCH-USDT-SWAP,LONG,221.5,0.4,-5.9448,225.9,219.3,0,0,
2026-07-16 00:29:46,OPEN,ARB-USDT-SWAP,LONG,0.08756,11.4,-5.2176,0.08931,0.08668,0,0,
2026-07-16 00:45:19,OPEN,CVX-USDT-SWAP,LONG,1.267,7,-5.0936,1.292,1.254,0,0,
2026-07-16 01:03:15,OPEN,HMSTR-USDT-SWAP,LONG,0.0001846,541,-5.2848,0.0001883,0.0001828,0,0,
2026-07-16 01:20:46,CLOSE,AVAX-USDT-SWAP,LONG,6.671,1.4,0,0,0,0.0728,-0.77,SL
2026-07-16 01:23:51,CLOSE,EGLD-USDT-SWAP,LONG,3.292,31,0,0,0,3.906,3.98,TP
2026-07-16 01:36:19,CLOSE,USELESS-USDT-SWAP,LONG,0.08275,12,0,0,0,0.0206,2.12,TP
2026-07-16 02:18:12,OPEN,KAITO-USDT-SWAP,LONG,0.7475,13,-5.6663,0.7624,0.74,0,0,
2026-07-16 03:30:53,OPEN,USELESS-USDT-SWAP,LONG,0.0802,12,-5.7579,0.0818,0.0794,0,0,
2026-07-16 03:41:15,CLOSE,H-USDT-SWAP,LONG,0.05687,1.7,0,0,0,-0.0021,-2.09,SL
2026-07-16 03:41:16,OPEN,H-USDT-SWAP,LONG,0.05687,1.7,-15.3846,0.05801,0.0563,0,0,
2026-07-16 03:44:07,OPEN,H-USDT-SWAP,LONG,0.05644,1.7,-16.1741,0.05757,0.05588,0,0,
2026-07-16 03:45:01,CLOSE,USELESS-USDT-SWAP,LONG,0.07937,12,0,0,0,-0.0095,-0.99,SL
2026-07-16 03:45:02,OPEN,USELESS-USDT-SWAP,LONG,0.07931,12,-7.9930,0.0809,0.07852,0,0,
2026-07-16 03:50:40,CLOSE,USELESS-USDT-SWAP,LONG,0.07764,12,0,0,0,-0.0208,-2.18,SL
2026-07-16 03:50:41,OPEN,USELESS-USDT-SWAP,LONG,0.07764,12,-10.2635,0.07919,0.07686,0,0,
2026-07-16 04:06:44,CLOSE,HMSTR-USDT-SWAP,LONG,0.000188,541,0,0,0,0.0017,1.73,TP
2026-07-16 04:06:53,CLOSE,KAITO-USDT-SWAP,LONG,0.7637,13,0,0,0,0.2054,2.11,TP
2026-07-16 04:12:23,CLOSE,H-USDT-SWAP,LONG,0.05709,1.7,0,0,0,0.0010,1.08,TP
2026-07-16 04:12:25,OPEN,H-USDT-SWAP,LONG,0.05708,1.7,-15.6619,0.05822,0.05651,0,0,
2026-07-16 04:18:56,CLOSE,USELESS-USDT-SWAP,LONG,0.07495,12,0,0,0,-0.0326,-3.50,SL
2026-07-16 04:18:57,OPEN,USELESS-USDT-SWAP,LONG,0.07495,13,-13.5525,0.07645,0.0742,0,0,
2026-07-16 04:35:02,OPEN,PI-USDT-SWAP,LONG,0.07551,132,-5.7539,0.07702,0.07475,0,0,
2026-07-16 04:46:23,CLOSE,PI-USDT-SWAP,LONG,0.07478,132,0,0,0,-0.0977,-0.98,SL
2026-07-16 04:46:24,OPEN,PI-USDT-SWAP,LONG,0.07478,133,-6.7581,0.07628,0.07403,0,0,
2026-07-16 04:49:14,OPEN,PI-USDT-SWAP,LONG,0.07407,135,-7.2734,0.07555,0.07333,0,0,
2026-07-16 04:49:53,CLOSE,H-USDT-SWAP,LONG,0.05816,1.7,0,0,0,0.0018,1.87,TP
2026-07-16 04:49:55,OPEN,H-USDT-SWAP,LONG,0.05816,1.7,-14.0662,0.05932,0.05758,0,0,
2026-07-16 04:52:45,OPEN,H-USDT-SWAP,LONG,0.05796,1.7,-14.4502,0.05912,0.05738,0,0,
2026-07-16 05:00:32,CLOSE,PI-USDT-SWAP,LONG,0.07352,135,0,0,0,-0.0648,-0.65,SL
2026-07-16 05:00:33,OPEN,PI-USDT-SWAP,LONG,0.07352,136,-7.8812,0.07499,0.07278,0,0,
2026-07-16 05:15:25,CLOSE,PI-USDT-SWAP,LONG,0.07486,136,0,0,0,0.1768,1.77,TP
2026-07-16 05:15:26,OPEN,PI-USDT-SWAP,LONG,0.07483,133,-7.6173,0.07633,0.07408,0,0,
2026-07-16 05:28:26,CLOSE,USELESS-USDT-SWAP,LONG,0.07615,13,0,0,0,0.0157,1.61,TP
2026-07-16 05:28:27,OPEN,USELESS-USDT-SWAP,LONG,0.07619,13,-10.9618,0.07771,0.07543,0,0,
2026-07-16 05:29:41,CLOSE,PI-USDT-SWAP,LONG,0.07238,133,0,0,0,-0.3312,-3.33,SL
2026-07-16 05:29:43,OPEN,PI-USDT-SWAP,LONG,0.07239,138,-12.6147,0.07384,0.07167,0,0,
2026-07-16 05:38:12,CLOSE,PI-USDT-SWAP,LONG,0.0739,138,0,0,0,0.2015,2.02,TP
2026-07-16 05:38:13,OPEN,PI-USDT-SWAP,LONG,0.0739,135,-11.6768,0.07538,0.07316,0,0,
2026-07-16 05:38:30,CLOSE,BCH-USDT-SWAP,LONG,224.5,0.4,0,0,0,1.16,1.31,TP
2026-07-16 05:42:40,CLOSE,USELESS-USDT-SWAP,LONG,0.07486,13,0,0,0,-0.0173,-1.74,SL
2026-07-16 05:42:41,OPEN,USELESS-USDT-SWAP,LONG,0.07486,13,-12.9636,0.07636,0.07411,0,0,
2026-07-16 06:06:14,CLOSE,USELESS-USDT-SWAP,LONG,0.07434,13,0,0,0,-0.0073,-0.75,SL
2026-07-16 06:06:15,OPEN,USELESS-USDT-SWAP,LONG,0.07434,13,-13.8985,0.07583,0.0736,0,0,
2026-07-16 06:08:19,CLOSE,JTO-USDT-SWAP,LONG,0.6064,16,0,0,0,-0.1968,-1.99,SL
2026-07-16 06:10:41,OPEN,BCH-USDT-SWAP,LONG,223.6,0.4,-5.2944,228.1,221.4,0,0,
2026-07-16 06:18:54,CLOSE,PI-USDT-SWAP,LONG,0.07506,135,0,0,0,0.1526,1.53,TP
2026-07-16 06:18:55,OPEN,PI-USDT-SWAP,LONG,0.07506,133,-9.4244,0.07656,0.07431,0,0,
2026-07-16 06:37:39,CLOSE,USELESS-USDT-SWAP,LONG,0.07346,13,0,0,0,-0.0113,-1.17,SL
2026-07-16 06:37:40,OPEN,USELESS-USDT-SWAP,LONG,0.07346,13,-15.0359,0.07493,0.07273,0,0,
2026-07-16 07:10:21,OPEN,EGLD-USDT-SWAP,LONG,3.122,32,-5.1928,3.184,3.091,0,0,
2026-07-16 07:22:40,CLOSE,USELESS-USDT-SWAP,LONG,0.07179,13,0,0,0,-0.0231,-2.42,SL
2026-07-16 07:22:41,OPEN,USELESS-USDT-SWAP,LONG,0.07179,13,-15.4517,0.07323,0.07107,0,0,
2026-07-16 07:29:55,OPEN,BONK-USDT-SWAP,LONG,0.000003562,28,-5.1903,0.00000363,0.00000353,0,0,
2026-07-16 07:31:12,CLOSE,USELESS-USDT-SWAP,LONG,0.07131,13,0,0,0,-0.0058,-0.63,SL
2026-07-16 07:31:13,OPEN,USELESS-USDT-SWAP,LONG,0.07131,14,-15.7391,0.07274,0.0706,0,0,
2026-07-16 07:36:36,CLOSE,ARB-USDT-SWAP,LONG,0.08755,11.4,0,0,0,0.0000,0,SL
2026-07-16 07:36:36,CLOSE,BCH-USDT-SWAP,LONG,223.7,0.4,0,0,0,0.00,0,SL
2026-07-16 07:36:36,CLOSE,BONK-USDT-SWAP,LONG,0.000003563,28,0,0,0,0.0000,0,SL
2026-07-16 07:36:36,CLOSE,CVX-USDT-SWAP,LONG,1.269,7,0,0,0,0.000,0,SL
2026-07-16 07:36:36,CLOSE,EGLD-USDT-SWAP,LONG,3.122,32,0,0,0,0.000,0,SL
2026-07-16 07:36:36,CLOSE,H-USDT-SWAP,LONG,0.05797,1.7,0,0,0,0.0000,0,SL
2026-07-16 07:36:37,CLOSE,USELESS-USDT-SWAP,LONG,0.07128,14,0,0,0,0.0000,0,SL
2026-07-16 07:36:37,CLOSE,ZRO-USDT-SWAP,LONG,0.8117,12,0,0,0,0.0000,0,SL
2026-07-16 07:38:10,OPEN,EGLD-USDT-SWAP,LONG,3.095,32,-5.6690,3.157,3.064,0,0,
2026-07-16 07:39:15,OPEN,USELESS-USDT-SWAP,LONG,0.06964,14,-17.4099,0.07103,0.06894,0,0,
2026-07-16 07:42:01,OPEN,USELESS-USDT-SWAP,LONG,0.06911,14,-18.2614,0.07049,0.06842,0,0,
2026-07-16 08:03:36,CLOSE,PI-USDT-SWAP,LONG,0.07406,133,0,0,0,-0.1303,-1.31,SL
2026-07-16 08:03:37,OPEN,PI-USDT-SWAP,LONG,0.07406,135,-10.3715,0.07554,0.07332,0,0,
2026-07-16 08:09:11,CLOSE,PI-USDT-SWAP,LONG,0.07335,135,0,0,0,-0.0891,-0.89,SL
2026-07-16 08:09:12,OPEN,PI-USDT-SWAP,LONG,0.07339,136,-11.8333,0.07486,0.07266,0,0,
2026-07-16 08:12:20,CLOSE,BONK-USDT-SWAP,LONG,0.000003531,28,0,0,0,0.0000,-0.90,SL
2026-07-16 08:12:21,OPEN,BONK-USDT-SWAP,LONG,0.000003531,28,-5.7646,0.0000036,0.0000035,0,0,
2026-07-16 08:12:51,OPEN,KAITO-USDT-SWAP,LONG,0.7403,13,-5.0897,0.7551,0.7329,0,0,
2026-07-16 08:13:37,CLOSE,USELESS-USDT-SWAP,LONG,0.06848,14,0,0,0,-0.0097,-1.00,SL
2026-07-16 08:13:38,OPEN,USELESS-USDT-SWAP,LONG,0.06848,14,-19.4542,0.06985,0.0678,0,0,
2026-07-16 08:15:21,CLOSE,CVX-USDT-SWAP,LONG,1.249,7,0,0,0,-0.140,-1.58,SL
2026-07-16 08:15:22,OPEN,CVX-USDT-SWAP,LONG,1.249,8,-5.3788,1.274,1.237,0,0,
2026-07-16 08:17:43,CLOSE,PI-USDT-SWAP,LONG,0.07278,136,0,0,0,-0.0898,-0.90,SL
2026-07-16 08:17:45,OPEN,PI-USDT-SWAP,LONG,0.0728,137,-12.6575,0.07426,0.07207,0,0,
2026-07-16 08:23:55,CLOSE,H-USDT-SWAP,LONG,0.05905,1.7,0,0,0,0.0018,1.86,TP
2026-07-16 08:23:56,OPEN,H-USDT-SWAP,LONG,0.05905,1.6,-14.3210,0.06023,0.05846,0,0,
2026-07-16 08:31:36,CLOSE,PI-USDT-SWAP,LONG,0.07421,137,0,0,0,0.1973,1.98,TP
2026-07-16 08:31:38,OPEN,PI-USDT-SWAP,LONG,0.07421,134,-10.5580,0.07569,0.07347,0,0,
2026-07-16 08:45:14,OPEN,WOO-USDT-SWAP,LONG,0.01192,83,-5.0955,0.01216,0.0118,0,0,
2026-07-16 08:47:02,CLOSE,H-USDT-SWAP,LONG,0.0598,1.6,0,0,0,0.0012,1.25,TP
2026-07-16 08:47:03,OPEN,H-USDT-SWAP,LONG,0.0598,1.6,-13.6711,0.061,0.0592,0,0,
2026-07-16 08:52:34,CLOSE,H-USDT-SWAP,LONG,0.05986,1.6,0,0,0,0.0000,0.02,TP
2026-07-16 08:52:35,OPEN,H-USDT-SWAP,LONG,0.05986,1.6,-13.2338,0.06106,0.05926,0,0,
2026-07-16 08:58:16,CLOSE,KAITO-USDT-SWAP,LONG,0.7331,13,0,0,0,-0.0936,-0.97,SL
2026-07-16 08:58:17,OPEN,KAITO-USDT-SWAP,LONG,0.7331,13,-6.4685,0.7478,0.7258,0,0,
2026-07-16 09:03:16,CLOSE,BCH-USDT-SWAP,LONG,221.3,0.4,0,0,0,-0.96,-1.07,SL
2026-07-16 09:03:17,OPEN,BCH-USDT-SWAP,LONG,221.3,0.4,-6.3875,225.7,219.1,0,0,
2026-07-16 09:19:49,OPEN,AERO-USDT-SWAP,LONG,0.4891,2,-5.0107,0.4989,0.4842,0,0,
2026-07-16 09:34:18,CLOSE,EGLD-USDT-SWAP,LONG,3.067,32,0,0,0,-0.896,-0.90,SL
2026-07-16 09:34:19,OPEN,EGLD-USDT-SWAP,LONG,3.067,32,-6.8064,3.128,3.036,0,0,
2026-07-16 09:37:17,CLOSE,H-USDT-SWAP,LONG,0.0592,1.6,0,0,0,-0.0011,-1.15,SL
2026-07-16 09:37:18,OPEN,H-USDT-SWAP,LONG,0.0592,1.6,-13.4629,0.06038,0.05861,0,0,
2026-07-16 09:57:06,CLOSE,H-USDT-SWAP,LONG,0.06036,1.6,0,0,0,0.0018,1.87,TP
2026-07-16 09:57:07,OPEN,H-USDT-SWAP,LONG,0.06036,1.6,-10.9603,0.06157,0.05976,0,0,
2026-07-16 09:59:59,OPEN,H-USDT-SWAP,LONG,0.06007,1.6,-11.6098,0.06127,0.05947,0,0,
2026-07-16 10:13:22,CLOSE,PI-USDT-SWAP,LONG,0.0756,134,0,0,0,0.1796,1.80,TP
2026-07-16 10:13:23,OPEN,PI-USDT-SWAP,LONG,0.0756,132,-8.4967,0.07711,0.07484,0,0,
2026-07-16 10:14:02,CLOSE,H-USDT-SWAP,LONG,0.0596,1.6,0,0,0,-0.0007,-0.77,SL
2026-07-16 10:14:03,OPEN,H-USDT-SWAP,LONG,0.0596,1.6,-12.1333,0.06079,0.059,0,0,
2026-07-16 10:14:12,CLOSE,KAITO-USDT-SWAP,LONG,0.7245,13,0,0,0,-0.1131,-1.19,SL
2026-07-16 10:14:14,OPEN,KAITO-USDT-SWAP,LONG,0.7245,13,-10.9404,0.739,0.7173,0,0,
2026-07-16 10:28:05,OPEN,HOME-USDT-SWAP,LONG,0.01278,7,-5.4734,0.01304,0.01265,0,0,
2026-07-16 10:31:45,CLOSE,USELESS-USDT-SWAP,LONG,0.06969,14,0,0,0,0.0171,1.78,TP
2026-07-16 10:31:46,OPEN,USELESS-USDT-SWAP,LONG,0.06969,14,-15.8333,0.07108,0.06899,0,0,
2026-07-16 10:42:17,CLOSE,KAITO-USDT-SWAP,LONG,0.7119,13,0,0,0,-0.1651,-1.75,SL
2026-07-16 10:42:18,OPEN,KAITO-USDT-SWAP,LONG,0.7119,14,-9.7146,0.7261,0.7048,0,0,
2026-07-16 10:47:46,CLOSE,HOME-USDT-SWAP,LONG,0.01297,7,0,0,0,0.0013,1.49,TP
2026-07-16 10:50:41,CLOSE,KAITO-USDT-SWAP,LONG,0.7066,14,0,0,0,-0.0742,-0.74,SL
2026-07-16 10:50:42,OPEN,KAITO-USDT-SWAP,LONG,0.7069,14,-10.8912,0.721,0.6998,0,0,
2026-07-16 11:11:02,CLOSE,USELESS-USDT-SWAP,LONG,0.07041,14,0,0,0,0.0101,1.03,TP
2026-07-16 11:11:03,OPEN,USELESS-USDT-SWAP,LONG,0.07036,14,-15.1267,0.07177,0.06966,0,0,
2026-07-16 11:13:06,CLOSE,KAITO-USDT-SWAP,LONG,0.721,14,0,0,0,0.196,1.98,TP
2026-07-16 11:13:07,OPEN,KAITO-USDT-SWAP,LONG,0.7207,13,-10.6053,0.7351,0.7135,0,0,
2026-07-16 11:29:13,CLOSE,PI-USDT-SWAP,LONG,0.07717,132,0,0,0,0.2086,2.09,TP
2026-07-16 11:29:14,OPEN,PI-USDT-SWAP,LONG,0.07715,129,-5.3839,0.07869,0.07638,0,0,
2026-07-16 11:30:46,CLOSE,USELESS-USDT-SWAP,LONG,0.06972,14,0,0,0,-0.0091,-0.92,SL
2026-07-16 11:30:48,OPEN,USELESS-USDT-SWAP,LONG,0.06972,14,-16.00,0.07111,0.06902,0,0,
2026-07-16 11:33:25,OPEN,SPX-USDT-SWAP,LONG,0.3619,27,-5.1625,0.3691,0.3583,0,0,
2026-07-16 11:41:06,OPEN,HOME-USDT-SWAP,LONG,0.01295,7,-5.0587,0.01321,0.01282,0,0,
2026-07-16 11:41:14,CLOSE,KAITO-USDT-SWAP,LONG,0.7131,13,0,0,0,-0.1014,-1.08,SL
2026-07-16 11:41:15,OPEN,KAITO-USDT-SWAP,LONG,0.7131,14,-11.5480,0.7274,0.706,0,0,
2026-07-16 11:52:58,CLOSE,HOME-USDT-SWAP,LONG,0.01286,7,0,0,0,-0.0007,-0.77,SL
2026-07-16 11:52:59,OPEN,HOME-USDT-SWAP,LONG,0.01286,7,-5.7875,0.01312,0.01273,0,0,
2026-07-16 12:04:18,CLOSE,KAITO-USDT-SWAP,LONG,0.7053,14,0,0,0,-0.1120,-1.12,SL
2026-07-16 12:04:19,OPEN,KAITO-USDT-SWAP,LONG,0.7053,14,-12.8721,0.7194,0.6982,0,0,
2026-07-16 12:09:43,CLOSE,H-USDT-SWAP,LONG,0.05856,1.6,0,0,0,-0.0017,-1.74,SL
2026-07-16 12:09:45,OPEN,H-USDT-SWAP,LONG,0.05856,1.7,-13.2444,0.05973,0.05797,0,0,
2026-07-16 12:09:57,OPEN,LA-USDT-SWAP,LONG,0.05482,18,-5.0572,0.05592,0.05427,0,0,
2026-07-16 12:12:42,CLOSE,AERO-USDT-SWAP,LONG,0.485,2,0,0,0,-0.0090,-0.92,SL
2026-07-16 12:12:43,OPEN,AERO-USDT-SWAP,LONG,0.485,2,-5.4765,0.4947,0.4802,0,0,
2026-07-16 12:26:40,CLOSE,PI-USDT-SWAP,LONG,0.07636,129,0,0,0,-0.1019,-1.02,SL
2026-07-16 12:26:41,OPEN,PI-USDT-SWAP,LONG,0.07636,130,-6.7530,0.07789,0.0756,0,0,
2026-07-16 12:33:00,CLOSE,HOME-USDT-SWAP,LONG,0.01255,7,0,0,0,-0.0022,-2.49,SL
2026-07-16 12:33:01,OPEN,HOME-USDT-SWAP,LONG,0.01255,7,-10.1646,0.0128,0.01242,0,0,
2026-07-16 12:33:08,CLOSE,KAITO-USDT-SWAP,LONG,0.7241,14,0,0,0,0.2587,2.62,TP
2026-07-16 12:33:09,OPEN,KAITO-USDT-SWAP,LONG,0.7241,13,-7.9222,0.7386,0.7169,0,0,
2026-07-16 12:37:58,CLOSE,PI-USDT-SWAP,LONG,0.07547,130,0,0,0,-0.1027,-1.04,SL
2026-07-16 12:37:59,OPEN,PI-USDT-SWAP,LONG,0.07549,132,-8.6077,0.077,0.07474,0,0,
2026-07-16 12:38:32,OPEN,FARTCOIN-USDT-SWAP,LONG,0.1432,69,-5.0398,0.1461,0.1418,0,0,
2026-07-16 12:43:38,CLOSE,AERO-USDT-SWAP,LONG,0.4802,2,0,0,0,-0.0096,-0.99,SL
2026-07-16 12:43:40,OPEN,AERO-USDT-SWAP,LONG,0.4802,2,-6.5759,0.4898,0.4754,0,0,
2026-07-16 12:50:02,OPEN,IOTA-USDT-SWAP,LONG,0.03566,28,-6.2073,0.03637,0.0353,0,0,
2026-07-16 12:50:03,OPEN,JTO-USDT-SWAP,LONG,0.5954,16,-5.1760,0.6073,0.5894,0,0,
2026-07-16 12:52:47,OPEN,AAVE-USDT-SWAP,LONG,93.95,1,-5.0339,95.83,93.01,0,0,
2026-07-16 12:57:01,CLOSE,SPX-USDT-SWAP,LONG,0.3585,27,0,0,0,-0.1134,-1.16,SL
2026-07-16 12:57:02,OPEN,SPX-USDT-SWAP,LONG,0.3585,27,-7.5793,0.3657,0.3549,0,0,
2026-07-16 12:59:11,OPEN,HYPE-USDT-SWAP,LONG,65.388,1,-5.1000,66.696,64.734,0,0,
2026-07-16 13:02:40,CLOSE,HOME-USDT-SWAP,LONG,0.01265,7,0,0,0,0.0006,0.72,TP
2026-07-16 13:02:41,OPEN,HOME-USDT-SWAP,LONG,0.01265,7,-9.1888,0.0129,0.01252,0,0,
2026-07-16 13:03:39,OPEN,WLD-USDT-SWAP,LONG,0.3987,25,-5.1843,0.4067,0.3947,0,0,
2026-07-16 13:05:39,CLOSE,KAITO-USDT-SWAP,LONG,0.7448,13,0,0,0,0.2704,2.87,TP
2026-07-16 13:17:11,CLOSE,EGLD-USDT-SWAP,LONG,3.122,32,0,0,0,1.728,1.76,TP
2026-07-16 13:20:22,OPEN,KAITO-USDT-SWAP,LONG,0.7344,13,-5.1653,0.7491,0.7271,0,0,
2026-07-16 13:25:57,CLOSE,KAITO-USDT-SWAP,LONG,0.7523,13,0,0,0,0.2431,2.55,TP
2026-07-16 13:26:20,OPEN,PEPE-USDT-SWAP,LONG,0.000002744,0.3,-5.3793,0.0000028,0.00000272,0,0,
2026-07-16 13:30:51,CLOSE,AERO-USDT-SWAP,LONG,0.4881,2,0,0,0,0.0156,1.62,TP
2026-07-16 13:30:52,OPEN,AERO-USDT-SWAP,LONG,0.4881,2,-6.6016,0.4979,0.4832,0,0,
2026-07-16 13:31:29,CLOSE,HOME-USDT-SWAP,LONG,0.01245,7,0,0,0,-0.0015,-1.66,SL
2026-07-16 13:31:30,OPEN,HOME-USDT-SWAP,LONG,0.01245,8,-10.0434,0.0127,0.01233,0,0,
2026-07-16 13:33:37,CLOSE,PI-USDT-SWAP,LONG,0.07645,132,0,0,0,0.1730,1.74,TP
2026-07-16 13:33:38,OPEN,PI-USDT-SWAP,LONG,0.07638,130,-8.3403,0.07791,0.07562,0,0,
2026-07-16 13:37:58,CLOSE,USELESS-USDT-SWAP,LONG,0.07085,14,0,0,0,0.0154,1.58,TP
2026-07-16 13:37:59,OPEN,USELESS-USDT-SWAP,LONG,0.07085,14,-15.7751,0.07227,0.07014,0,0,
2026-07-16 13:49:02,CLOSE,USELESS-USDT-SWAP,LONG,0.07025,14,0,0,0,-0.0087,-0.87,SL
2026-07-16 13:49:03,OPEN,USELESS-USDT-SWAP,LONG,0.0702,14,-14.7541,0.0716,0.0695,0,0,
2026-07-16 13:59:30,CLOSE,HOME-USDT-SWAP,LONG,0.01269,8,0,0,0,0.0020,2.01,TP
2026-07-16 13:59:32,OPEN,HOME-USDT-SWAP,LONG,0.01269,7,-8.5735,0.01294,0.01256,0,0,
2026-07-16 14:02:21,OPEN,HOME-USDT-SWAP,LONG,0.01253,7,-10.2436,0.01278,0.0124,0,0,
2026-07-16 14:08:44,CLOSE,SPX-USDT-SWAP,LONG,0.3658,27,0,0,0,0.1944,2.01,TP
2026-07-16 14:14:37,CLOSE,USELESS-USDT-SWAP,LONG,0.07126,14,0,0,0,0.0144,1.47,TP
2026-07-16 14:14:38,OPEN,USELESS-USDT-SWAP,LONG,0.07126,14,-13.1928,0.07269,0.07055,0,0,
2026-07-16 14:18:39,CLOSE,PI-USDT-SWAP,LONG,0.07547,130,0,0,0,-0.1196,-1.20,SL
2026-07-16 14:18:40,OPEN,PI-USDT-SWAP,LONG,0.07547,132,-9.0723,0.07698,0.07472,0,0,
2026-07-16 14:24:21,CLOSE,AERO-USDT-SWAP,LONG,0.4986,2,0,0,0,0.0206,2.11,TP
2026-07-16 14:30:40,CLOSE,HOME-USDT-SWAP,LONG,0.01229,7,0,0,0,-0.0018,-1.99,SL
2026-07-16 14:30:41,OPEN,HOME-USDT-SWAP,LONG,0.01228,8,-11.1433,0.01253,0.01216,0,0,
2026-07-16 14:33:38,OPEN,HOME-USDT-SWAP,LONG,0.01218,8,-11.9306,0.01242,0.01206,0,0,
2026-07-16 14:42:07,CLOSE,HOME-USDT-SWAP,LONG,0.01205,8,0,0,0,-0.0010,-1.07,SL
2026-07-16 14:42:08,OPEN,HOME-USDT-SWAP,LONG,0.01205,8,-12.9964,0.01229,0.01193,0,0,
2026-07-16 14:51:32,CLOSE,USELESS-USDT-SWAP,LONG,0.07056,14,0,0,0,-0.0109,-1.09,SL
2026-07-16 14:51:33,OPEN,USELESS-USDT-SWAP,LONG,0.07056,14,-13.9932,0.07197,0.06985,0,0,
2026-07-16 14:55:36,CLOSE,AAVE-USDT-SWAP,LONG,92.93,1,0,0,0,-0.99,-1.05,SL
2026-07-16 14:56:16,CLOSE,HOME-USDT-SWAP,LONG,0.0119,8,0,0,0,-0.0013,-1.33,SL
2026-07-16 14:56:17,OPEN,HOME-USDT-SWAP,LONG,0.0119,8,-14.8784,0.01214,0.01178,0,0,
2026-07-16 15:04:51,CLOSE,HOME-USDT-SWAP,LONG,0.01173,8,0,0,0,-0.0014,-1.51,SL
2026-07-16 15:04:52,OPEN,HOME-USDT-SWAP,LONG,0.01174,8,-16.1429,0.01197,0.01162,0,0,
2026-07-16 15:11:27,CLOSE,USELESS-USDT-SWAP,LONG,0.06988,14,0,0,0,-0.0103,-1.04,SL
2026-07-16 15:11:28,OPEN,USELESS-USDT-SWAP,LONG,0.06973,14,-14.4732,0.07112,0.06903,0,0,
2026-07-16 15:13:04,CLOSE,BONK-USDT-SWAP,LONG,0.000003609,28,0,0,0,0.0000,2.18,TP
2026-07-16 15:18:59,CLOSE,H-USDT-SWAP,LONG,0.05965,1.7,0,0,0,0.0019,1.86,TP
2026-07-16 15:19:00,OPEN,H-USDT-SWAP,LONG,0.05965,1.6,-10.2873,0.06084,0.05905,0,0,
